user,total_format,like_cnt,repost_cnt,comment_cnt,profile_url,full_profile_url,attitudes_count,comments_count,reposts_count,region_name,text_raw,created_at,h5_url,follower_count,weibo_count,hot_weibo_count,hot_weibo_likes
Twice-Chic,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/78d674f3ly8gdrjgfmd1zj20u00u0ack.jpg?KID=imgbed,tva&Expires=1728626831&ssig=oVLmCQGJjD",3274万,28518775,2080288,2141276,https://weibo.com/u/2027320563,193,17,29,发布于 北京,"真正的巨星气场 [酷]

全智贤空降成为LV House Ambassador，Burberry到期后无缝衔接顶奢代言，恭喜姐！ ​",Fri Oct 11 10:03:16 +0800 2024,暂无视频,3118133,272,14,4991532
尤长靖AZORAland全球后援会,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/00893OsUly8httkrfd4n3j30u00u076s.jpg?KID=imgbed,tva&Expires=1728626831&ssig=ZrvFVIJqG3",214.1万,565503,1371221,204677,https://weibo.com/u/7462958656,178,49,32,发布于 上海,"#披荆斩棘# [音乐] #尤长靖 披荆斩棘的哥哥# 

            🔥《披荆斩棘 第四季》收看指南

⚡️全新阵营即将启程，不用担心与众不同，亦无需烦恼格格不入，若求不来，就无惧任何阻碍[努力]
      
🕛正片播出时间：
     10月11日（周五）中午12点    EP10•正片（上）
      👉🏻舞台《作为 ​",Fri Oct 11 10:12:12 +0800 2024,暂无视频,4392665,325,74,2208916
海清工作室,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006yBZaZly8hd4vsiiomsj30u00u0n0b.jpg?KID=imgbed,tva&Expires=1728626831&ssig=Q4DUjAS8Nf",59.4万,323432,140582,130232,https://weibo.com/u/6008245717,174,41,20,发布于 北京,#重阳节# 清风明月，重阳已至，共赏初秋风华，岁岁年年常安🍁 ​,Fri Oct 11 10:12:10 +0800 2024,暂无视频,4498275,980,87,2678312
再见怦然心动官微,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008z1KBqly8hqx5yfgpasj30u00u0taa.jpg?KID=imgbed,tva&Expires=1728626831&ssig=j3q0DeWkp7",46.2万,157549,275417,29208,https://weibo.com/u/7846651888,241,35,4,发布于 北京,#再见怦然心动# 闪离夫妻，恋综合体，抓马又上头！今晚18点“煮粥CP”陈竹@王艺瑾 许承洲@任世豪Ryan 合体空降@腾讯视频 #再见怦然心动弹幕# ，快来9-10集正片弹幕区和他们一起互动吧，追剧指路>http://t.cn/A68uZQFI ​,Fri Oct 11 10:30:00 +0800 2024,暂无视频,4370629,225,0,0
116号列车,"https://tvax4.sinaimg.cn/crop.0.0.810.810.180/006pHJgaly8hudu8rlb0zj30mi0min0i.jpg?KID=imgbed,tva&Expires=1728626831&ssig=S%2FVNNSXJ9M",476.6万,4011214,392012,362569,https://weibo.com/u/5876627478,203,34,0,发布于 安徽,"#Jennie新歌# 
看到妮超全是做事切🍉刷流媒的帖子我真的感动哭[苦涩][苦涩]
妮粉真的真的好爱好爱妮[苦涩][苦涩] ​",Fri Oct 11 10:46:39 +0800 2024,暂无视频,2961498,197,15,5298934
电视剧长相思,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/e077c6d0ly8hr0kdm0zebj20e80e874v.jpg?KID=imgbed,tva&Expires=1728626833&ssig=wdpRtreiS1",8776.9万,67111407,16233054,4424908,https://weibo.com/u/3765946064,246,35,9,暂无地区信息,#2024微博视界大会官宣# 笃行致远，向新出发。推荐你心中的年度剧综作品，#长相思# 约您一起期待#微博视界大会#  明天见 ​,Fri Oct 11 10:23:20 +0800 2024,暂无视频,2818217,274,23,4400113
陌上蔷薇的瓜主日记,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/95a9025dly8hkvuxcqi6fj20e80e8q3z.jpg?KID=imgbed,tva&Expires=1728626833&ssig=iyLu261FcD",444.8万,3731856,206416,510081,https://weibo.com/u/2510881373,269,40,17,发布于 广西,"#莲花楼获金瞳奖最具口碑原创剧集#
播完一年多的大爆剧成毅武侠莲花楼又拿奖啦👍
最具口碑原创剧集🏆成毅《莲花楼》☝！
最具商业价值成毅莲花楼IP联名银奖🏆☝
2023年播完的剧又拿了2024金瞳奖，长尾效应长到天崩地裂海枯石烂，绝绝子👍！
金瞳奖是业内最具权威性和影响力的奖项之一，含金量 ​",Fri Oct 11 10:03:33 +0800 2024,暂无视频,2984240,675,25,2922822
新浪明星,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/ae1ea3e4ly8h8v3pg8wfqj20u00u040x.jpg?KID=imgbed,tva&Expires=1728626833&ssig=KqLdqDELQC",3340.2万,23710595,7719851,1971816,https://weibo.com/u/2921243620,205,27,16,暂无地区信息,#刘亦菲说给自己买保险很有想法# 刘亦菲以雨伞比喻保险，真的很精准！她认为保险在平时似乎不起眼，但在需要的时候就能发挥重要作用。为自己购买保险是一种体现责任感的行为，既是对未来的规划，也是在为家人守护。 ​,Fri Oct 11 10:04:13 +0800 2024,暂无视频,3716439,186,32,4728848
我不叫周秋楠,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/00622WALly8hrnzxxsdwhj30u00u0aco.jpg?KID=imgbed,tva&Expires=1728626833&ssig=DpmsaqzTmO",514.4万,4645359,187837,310793,https://weibo.com/u/5527051551,223,3,15,发布于 山东,什么都敢说什么都能讲，小s采访真有意思… http://t.cn/A6EQg6GR ​,Fri Oct 11 10:01:01 +0800 2024,https://video.weibo.com/show?fid=1034:5087875050438689,23720928,856,40,1933961
时尚星icon,"https://tvax2.sinaimg.cn/crop.0.0.1021.1021.180/005C79Jbly8hu80ihuulrj30sd0sd0u8.jpg?KID=imgbed,tva&Expires=1728626833&ssig=EW6uCll6eG",2304.9万,13978617,5757864,3312520,https://weibo.com/u/5143870621,193,32,13,发布于 北京,#刘亦菲说给自己买保险很有想法# 刘亦菲在访谈中提到，保险就像雨伞，或许在晴天时看不出作用，但在风雨来袭时，它会给你最好的保护。她觉得给自己买保险是关心自己和家人的实际表现，非常有远见和责任感。 ​,Fri Oct 11 10:05:04 +0800 2024,暂无视频,8892254,235,25,2599557
拉布拉蝶儿,"https://tvax4.sinaimg.cn/crop.0.0.362.362.180/008qmBnrly8hs7hfdodn2j30a20a2mx9.jpg?KID=imgbed,tva&Expires=1728626833&ssig=PuHnvBc2uT",3797.8万,34764952,928038,2284578,https://weibo.com/u/7718634289,135,81,1,发布于 江苏,#爱情神话平行篇好东西定档##电影好东西定档#好消息好消息，我们宋佳女士的新电影定档啦，宋佳和钟楚曦，曾慕梅领衔主演、章宇 领衔主演、赵又廷、周野芒特别出演的电影《好东西》官宣定档11月22日啦，预告又轻松诙谐又不失温暖和感动，我们都可以书写自己的人生篇章，去找寻真正的“好东西”[羞嗒嗒] ​,Fri Oct 11 10:26:14 +0800 2024,暂无视频,4595199,623,88,1293217
大姑娘12138,"https://tvax2.sinaimg.cn/crop.0.0.664.664.180/006gM25zly8hud2q7gv13j30ig0igmy9.jpg?KID=imgbed,tva&Expires=1728626833&ssig=wYJysjSV7A",5870.6万,19874213,34432546,4399103,https://weibo.com/u/5744666145,167,31,37,发布于 江苏,每次刷到台下开心合唱的哥哥都忍不住再看一遍，笑眼太好看了[亲亲]#肖战# http://t.cn/A6EQeJvA ​,Fri Oct 11 10:18:05 +0800 2024,https://video.weibo.com/show?fid=1034:5088234179330109,3067776,369,95,2077869
Flipflops·茜揍,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/99d0c4f1ly8gm0623g9ccj20e80e8mxl.jpg?KID=imgbed,tva&Expires=1728626833&ssig=2vxiDHRuz8",69万,470276,105990,113995,https://weibo.com/u/2580595953,194,83,75,发布于 北京,"#万茜[超话]# 🏦 #万茜安萍# 

【快上车】

#电视剧人民警察##万茜人民警察# 
@万茜 ​",Fri Oct 11 10:33:07 +0800 2024,暂无视频,6157973,360,60,2331969
Twice-Chic,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/78d674f3ly8gdrjgfmd1zj20u00u0ack.jpg?KID=imgbed,tva&Expires=1728626833&ssig=x7Rw%2BJPeuF",3274万,28518775,2080288,2141276,https://weibo.com/u/2027320563,193,17,29,发布于 北京,"真正的巨星气场 [酷]

全智贤空降成为LV House Ambassador，Burberry到期后无缝衔接顶奢代言，恭喜姐！ ​",Fri Oct 11 10:03:16 +0800 2024,暂无视频,2782091,170,50,3850589
尤长靖AZORAland全球后援会,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/00893OsUly8httkrfd4n3j30u00u076s.jpg?KID=imgbed,tva&Expires=1728626833&ssig=U4gFkY%2FzAy",214.1万,565503,1371221,204677,https://weibo.com/u/7462958656,178,49,32,发布于 上海,"#披荆斩棘# [音乐] #尤长靖 披荆斩棘的哥哥# 

            🔥《披荆斩棘 第四季》收看指南

⚡️全新阵营即将启程，不用担心与众不同，亦无需烦恼格格不入，若求不来，就无惧任何阻碍[努力]
      
🕛正片播出时间：
     10月11日（周五）中午12点    EP10•正片（上）
      👉🏻舞台《作为 ​",Fri Oct 11 10:12:12 +0800 2024,暂无视频,3981187,252,63,2040766
海清工作室,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006yBZaZly8hd4vsiiomsj30u00u0n0b.jpg?KID=imgbed,tva&Expires=1728626833&ssig=7VW3WWlQqV",59.4万,323432,140582,130232,https://weibo.com/u/6008245717,174,41,20,发布于 北京,#重阳节# 清风明月，重阳已至，共赏初秋风华，岁岁年年常安🍁 ​,Fri Oct 11 10:12:10 +0800 2024,暂无视频,2771310,159,11,3245060
再见怦然心动官微,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008z1KBqly8hqx5yfgpasj30u00u0taa.jpg?KID=imgbed,tva&Expires=1728626833&ssig=AA3O79RQ6O",46.2万,157549,275417,29208,https://weibo.com/u/7846651888,241,35,4,发布于 北京,#再见怦然心动# 闪离夫妻，恋综合体，抓马又上头！今晚18点“煮粥CP”陈竹@王艺瑾 许承洲@任世豪Ryan 合体空降@腾讯视频 #再见怦然心动弹幕# ，快来9-10集正片弹幕区和他们一起互动吧，追剧指路>http://t.cn/A68uZQFI ​,Fri Oct 11 10:30:00 +0800 2024,暂无视频,9483387,310,17,2487849
116号列车,"https://tvax4.sinaimg.cn/crop.0.0.810.810.180/006pHJgaly8hudu8rlb0zj30mi0min0i.jpg?KID=imgbed,tva&Expires=1728626833&ssig=MXBTpmhFt%2B",476.6万,4011214,392012,362569,https://weibo.com/u/5876627478,203,34,0,发布于 安徽,"#Jennie新歌# 
看到妮超全是做事切🍉刷流媒的帖子我真的感动哭[苦涩][苦涩]
妮粉真的真的好爱好爱妮[苦涩][苦涩] ​",Fri Oct 11 10:46:39 +0800 2024,暂无视频,4853336,163,39,4259366
电视剧长相思,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/e077c6d0ly8hr0kdm0zebj20e80e874v.jpg?KID=imgbed,tva&Expires=1728626837&ssig=UOia53jKCy",8776.9万,67111407,16233054,4424908,https://weibo.com/u/3765946064,246,35,9,暂无地区信息,#2024微博视界大会官宣# 笃行致远，向新出发。推荐你心中的年度剧综作品，#长相思# 约您一起期待#微博视界大会#  明天见 ​,Fri Oct 11 10:23:20 +0800 2024,暂无视频,2731907,695,73,2398192
陌上蔷薇的瓜主日记,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/95a9025dly8hkvuxcqi6fj20e80e8q3z.jpg?KID=imgbed,tva&Expires=1728626837&ssig=V1RPqhJBI6",444.8万,3731856,206416,510081,https://weibo.com/u/2510881373,269,40,17,发布于 广西,"#莲花楼获金瞳奖最具口碑原创剧集#
播完一年多的大爆剧成毅武侠莲花楼又拿奖啦👍
最具口碑原创剧集🏆成毅《莲花楼》☝！
最具商业价值成毅莲花楼IP联名银奖🏆☝
2023年播完的剧又拿了2024金瞳奖，长尾效应长到天崩地裂海枯石烂，绝绝子👍！
金瞳奖是业内最具权威性和影响力的奖项之一，含金量 ​",Fri Oct 11 10:03:33 +0800 2024,暂无视频,3396188,391,37,4932341
新浪明星,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/ae1ea3e4ly8h8v3pg8wfqj20u00u040x.jpg?KID=imgbed,tva&Expires=1728626837&ssig=VIl6jAMge%2B",3340.2万,23710595,7719851,1971816,https://weibo.com/u/2921243620,205,27,16,暂无地区信息,#刘亦菲说给自己买保险很有想法# 刘亦菲以雨伞比喻保险，真的很精准！她认为保险在平时似乎不起眼，但在需要的时候就能发挥重要作用。为自己购买保险是一种体现责任感的行为，既是对未来的规划，也是在为家人守护。 ​,Fri Oct 11 10:04:13 +0800 2024,暂无视频,3436525,912,13,1775319
我不叫周秋楠,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/00622WALly8hrnzxxsdwhj30u00u0aco.jpg?KID=imgbed,tva&Expires=1728626837&ssig=0TvxHeXAIt",514.4万,4645359,187837,310793,https://weibo.com/u/5527051551,223,3,15,发布于 山东,什么都敢说什么都能讲，小s采访真有意思… http://t.cn/A6EQg6GR ​,Fri Oct 11 10:01:01 +0800 2024,https://video.weibo.com/show?fid=1034:5087875050438689,5093524,686,41,1728849
时尚星icon,"https://tvax2.sinaimg.cn/crop.0.0.1021.1021.180/005C79Jbly8hu80ihuulrj30sd0sd0u8.jpg?KID=imgbed,tva&Expires=1728626837&ssig=%2Bys9QOskEy",2304.9万,13978617,5757864,3312520,https://weibo.com/u/5143870621,193,32,13,发布于 北京,#刘亦菲说给自己买保险很有想法# 刘亦菲在访谈中提到，保险就像雨伞，或许在晴天时看不出作用，但在风雨来袭时，它会给你最好的保护。她觉得给自己买保险是关心自己和家人的实际表现，非常有远见和责任感。 ​,Fri Oct 11 10:05:04 +0800 2024,暂无视频,2653684,155,47,3209546
拉布拉蝶儿,"https://tvax4.sinaimg.cn/crop.0.0.362.362.180/008qmBnrly8hs7hfdodn2j30a20a2mx9.jpg?KID=imgbed,tva&Expires=1728626837&ssig=hJ53B3A63g",3797.8万,34764952,928038,2284578,https://weibo.com/u/7718634289,135,81,1,发布于 江苏,#爱情神话平行篇好东西定档##电影好东西定档#好消息好消息，我们宋佳女士的新电影定档啦，宋佳和钟楚曦，曾慕梅领衔主演、章宇 领衔主演、赵又廷、周野芒特别出演的电影《好东西》官宣定档11月22日啦，预告又轻松诙谐又不失温暖和感动，我们都可以书写自己的人生篇章，去找寻真正的“好东西”[羞嗒嗒] ​,Fri Oct 11 10:26:14 +0800 2024,暂无视频,5039772,398,39,2373586
大姑娘12138,"https://tvax2.sinaimg.cn/crop.0.0.664.664.180/006gM25zly8hud2q7gv13j30ig0igmy9.jpg?KID=imgbed,tva&Expires=1728626837&ssig=Oxl9cbpTth",5870.6万,19874213,34432546,4399103,https://weibo.com/u/5744666145,167,31,37,发布于 江苏,每次刷到台下开心合唱的哥哥都忍不住再看一遍，笑眼太好看了[亲亲]#肖战# http://t.cn/A6EQeJvA ​,Fri Oct 11 10:18:05 +0800 2024,https://video.weibo.com/show?fid=1034:5088234179330109,3169777,335,13,3316213
Flipflops·茜揍,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/99d0c4f1ly8gm0623g9ccj20e80e8mxl.jpg?KID=imgbed,tva&Expires=1728626837&ssig=yM5YcXuU8b",69万,470276,105990,113995,https://weibo.com/u/2580595953,194,83,75,发布于 北京,"#万茜[超话]# 🏦 #万茜安萍# 

【快上车】

#电视剧人民警察##万茜人民警察# 
@万茜 ​",Fri Oct 11 10:33:07 +0800 2024,暂无视频,3806128,255,0,0
Twice-Chic,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/78d674f3ly8gdrjgfmd1zj20u00u0ack.jpg?KID=imgbed,tva&Expires=1728626837&ssig=fT2FJ8R5Sy",3274万,28518775,2080288,2141276,https://weibo.com/u/2027320563,193,17,29,发布于 北京,"真正的巨星气场 [酷]

全智贤空降成为LV House Ambassador，Burberry到期后无缝衔接顶奢代言，恭喜姐！ ​",Fri Oct 11 10:03:16 +0800 2024,暂无视频,8556593,187,44,2583720
尤长靖AZORAland全球后援会,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/00893OsUly8httkrfd4n3j30u00u076s.jpg?KID=imgbed,tva&Expires=1728626837&ssig=jg7TUhMGnF",214.1万,565503,1371221,204677,https://weibo.com/u/7462958656,178,49,32,发布于 上海,"#披荆斩棘# [音乐] #尤长靖 披荆斩棘的哥哥# 

            🔥《披荆斩棘 第四季》收看指南

⚡️全新阵营即将启程，不用担心与众不同，亦无需烦恼格格不入，若求不来，就无惧任何阻碍[努力]
      
🕛正片播出时间：
     10月11日（周五）中午12点    EP10•正片（上）
      👉🏻舞台《作为 ​",Fri Oct 11 10:12:12 +0800 2024,暂无视频,4675969,249,0,0
海清工作室,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006yBZaZly8hd4vsiiomsj30u00u0n0b.jpg?KID=imgbed,tva&Expires=1728626837&ssig=4d33Ht1Cli",59.4万,323432,140582,130232,https://weibo.com/u/6008245717,174,41,20,发布于 北京,#重阳节# 清风明月，重阳已至，共赏初秋风华，岁岁年年常安🍁 ​,Fri Oct 11 10:12:10 +0800 2024,暂无视频,2905486,178,22,3109517
再见怦然心动官微,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008z1KBqly8hqx5yfgpasj30u00u0taa.jpg?KID=imgbed,tva&Expires=1728626837&ssig=3NooXlbnkp",46.2万,157549,275417,29208,https://weibo.com/u/7846651888,241,35,4,发布于 北京,#再见怦然心动# 闪离夫妻，恋综合体，抓马又上头！今晚18点“煮粥CP”陈竹@王艺瑾 许承洲@任世豪Ryan 合体空降@腾讯视频 #再见怦然心动弹幕# ，快来9-10集正片弹幕区和他们一起互动吧，追剧指路>http://t.cn/A68uZQFI ​,Fri Oct 11 10:30:00 +0800 2024,暂无视频,6328393,259,34,2139138
116号列车,"https://tvax4.sinaimg.cn/crop.0.0.810.810.180/006pHJgaly8hudu8rlb0zj30mi0min0i.jpg?KID=imgbed,tva&Expires=1728626837&ssig=b51x9DO9Ho",476.6万,4011214,392012,362569,https://weibo.com/u/5876627478,203,34,0,发布于 安徽,"#Jennie新歌# 
看到妮超全是做事切🍉刷流媒的帖子我真的感动哭[苦涩][苦涩]
妮粉真的真的好爱好爱妮[苦涩][苦涩] ​",Fri Oct 11 10:46:39 +0800 2024,暂无视频,5552795,340,0,0
电视剧长相思,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/e077c6d0ly8hr0kdm0zebj20e80e874v.jpg?KID=imgbed,tva&Expires=1728626839&ssig=n2Qe%2B3H0Dm",8776.9万,67111407,16233054,4424908,https://weibo.com/u/3765946064,248,35,9,暂无地区信息,#2024微博视界大会官宣# 笃行致远，向新出发。推荐你心中的年度剧综作品，#长相思# 约您一起期待#微博视界大会#  明天见 ​,Fri Oct 11 10:23:20 +0800 2024,暂无视频,5129055,162,37,2085898
陌上蔷薇的瓜主日记,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/95a9025dly8hkvuxcqi6fj20e80e8q3z.jpg?KID=imgbed,tva&Expires=1728626839&ssig=UMc7Ql7LOj",444.8万,3731856,206416,510081,https://weibo.com/u/2510881373,269,40,17,发布于 广西,"#莲花楼获金瞳奖最具口碑原创剧集#
播完一年多的大爆剧成毅武侠莲花楼又拿奖啦👍
最具口碑原创剧集🏆成毅《莲花楼》☝！
最具商业价值成毅莲花楼IP联名银奖🏆☝
2023年播完的剧又拿了2024金瞳奖，长尾效应长到天崩地裂海枯石烂，绝绝子👍！
金瞳奖是业内最具权威性和影响力的奖项之一，含金量 ​",Fri Oct 11 10:03:33 +0800 2024,暂无视频,7813832,266,20,1001509
新浪明星,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/ae1ea3e4ly8h8v3pg8wfqj20u00u040x.jpg?KID=imgbed,tva&Expires=1728626839&ssig=DmE5jU1N7T",3340.2万,23710595,7719851,1971816,https://weibo.com/u/2921243620,205,27,16,暂无地区信息,#刘亦菲说给自己买保险很有想法# 刘亦菲以雨伞比喻保险，真的很精准！她认为保险在平时似乎不起眼，但在需要的时候就能发挥重要作用。为自己购买保险是一种体现责任感的行为，既是对未来的规划，也是在为家人守护。 ​,Fri Oct 11 10:04:13 +0800 2024,暂无视频,4976154,654,36,2423541
我不叫周秋楠,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/00622WALly8hrnzxxsdwhj30u00u0aco.jpg?KID=imgbed,tva&Expires=1728626839&ssig=37v9N4KqkM",514.4万,4645359,187837,310793,https://weibo.com/u/5527051551,223,3,15,发布于 山东,什么都敢说什么都能讲，小s采访真有意思… http://t.cn/A6EQg6GR ​,Fri Oct 11 10:01:01 +0800 2024,https://video.weibo.com/show?fid=1034:5087875050438689,4125385,284,11,3063835
时尚星icon,"https://tvax2.sinaimg.cn/crop.0.0.1021.1021.180/005C79Jbly8hu80ihuulrj30sd0sd0u8.jpg?KID=imgbed,tva&Expires=1728626839&ssig=BrYKydQXO8",2304.9万,13978617,5757864,3312520,https://weibo.com/u/5143870621,193,32,13,发布于 北京,#刘亦菲说给自己买保险很有想法# 刘亦菲在访谈中提到，保险就像雨伞，或许在晴天时看不出作用，但在风雨来袭时，它会给你最好的保护。她觉得给自己买保险是关心自己和家人的实际表现，非常有远见和责任感。 ​,Fri Oct 11 10:05:04 +0800 2024,暂无视频,9316141,225,89,1476747
拉布拉蝶儿,"https://tvax4.sinaimg.cn/crop.0.0.362.362.180/008qmBnrly8hs7hfdodn2j30a20a2mx9.jpg?KID=imgbed,tva&Expires=1728626839&ssig=91aSV1bJPm",3797.8万,34764952,928038,2284578,https://weibo.com/u/7718634289,135,81,1,发布于 江苏,#爱情神话平行篇好东西定档##电影好东西定档#好消息好消息，我们宋佳女士的新电影定档啦，宋佳和钟楚曦，曾慕梅领衔主演、章宇 领衔主演、赵又廷、周野芒特别出演的电影《好东西》官宣定档11月22日啦，预告又轻松诙谐又不失温暖和感动，我们都可以书写自己的人生篇章，去找寻真正的“好东西”[羞嗒嗒] ​,Fri Oct 11 10:26:14 +0800 2024,暂无视频,8508889,162,34,1307729
大姑娘12138,"https://tvax2.sinaimg.cn/crop.0.0.664.664.180/006gM25zly8hud2q7gv13j30ig0igmy9.jpg?KID=imgbed,tva&Expires=1728626839&ssig=7ygz8xZ3jM",5870.6万,19874213,34432546,4399103,https://weibo.com/u/5744666145,167,31,37,发布于 江苏,每次刷到台下开心合唱的哥哥都忍不住再看一遍，笑眼太好看了[亲亲]#肖战# http://t.cn/A6EQeJvA ​,Fri Oct 11 10:18:05 +0800 2024,https://video.weibo.com/show?fid=1034:5088234179330109,2301563,665,17,2240247
Flipflops·茜揍,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/99d0c4f1ly8gm0623g9ccj20e80e8mxl.jpg?KID=imgbed,tva&Expires=1728626839&ssig=Tezm%2BvtJpL",69万,470276,105990,113995,https://weibo.com/u/2580595953,194,83,75,发布于 北京,"#万茜[超话]# 🏦 #万茜安萍# 

【快上车】

#电视剧人民警察##万茜人民警察# 
@万茜 ​",Fri Oct 11 10:33:07 +0800 2024,暂无视频,9404467,209,12,1226269
Twice-Chic,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/78d674f3ly8gdrjgfmd1zj20u00u0ack.jpg?KID=imgbed,tva&Expires=1728626839&ssig=n%2FSZYsBlZk",3274万,28518775,2080288,2141276,https://weibo.com/u/2027320563,193,17,29,发布于 北京,"真正的巨星气场 [酷]

全智贤空降成为LV House Ambassador，Burberry到期后无缝衔接顶奢代言，恭喜姐！ ​",Fri Oct 11 10:03:16 +0800 2024,暂无视频,6139294,175,56,2987521
尤长靖AZORAland全球后援会,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/00893OsUly8httkrfd4n3j30u00u076s.jpg?KID=imgbed,tva&Expires=1728626839&ssig=R1XU70JB1r",214.1万,565503,1371221,204677,https://weibo.com/u/7462958656,178,49,32,发布于 上海,"#披荆斩棘# [音乐] #尤长靖 披荆斩棘的哥哥# 

            🔥《披荆斩棘 第四季》收看指南

⚡️全新阵营即将启程，不用担心与众不同，亦无需烦恼格格不入，若求不来，就无惧任何阻碍[努力]
      
🕛正片播出时间：
     10月11日（周五）中午12点    EP10•正片（上）
      👉🏻舞台《作为 ​",Fri Oct 11 10:12:12 +0800 2024,暂无视频,7508670,858,66,5340705
海清工作室,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006yBZaZly8hd4vsiiomsj30u00u0n0b.jpg?KID=imgbed,tva&Expires=1728626839&ssig=rHHOERC6Yq",59.4万,323432,140582,130232,https://weibo.com/u/6008245717,174,41,20,发布于 北京,#重阳节# 清风明月，重阳已至，共赏初秋风华，岁岁年年常安🍁 ​,Fri Oct 11 10:12:10 +0800 2024,暂无视频,4286117,212,24,3741217
再见怦然心动官微,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008z1KBqly8hqx5yfgpasj30u00u0taa.jpg?KID=imgbed,tva&Expires=1728626839&ssig=7BjIcdz4Ac",46.2万,157549,275417,29208,https://weibo.com/u/7846651888,241,35,4,发布于 北京,#再见怦然心动# 闪离夫妻，恋综合体，抓马又上头！今晚18点“煮粥CP”陈竹@王艺瑾 许承洲@任世豪Ryan 合体空降@腾讯视频 #再见怦然心动弹幕# ，快来9-10集正片弹幕区和他们一起互动吧，追剧指路>http://t.cn/A68uZQFI ​,Fri Oct 11 10:30:00 +0800 2024,暂无视频,4979626,493,0,0
116号列车,"https://tvax4.sinaimg.cn/crop.0.0.810.810.180/006pHJgaly8hudu8rlb0zj30mi0min0i.jpg?KID=imgbed,tva&Expires=1728626839&ssig=jihipXCMFp",476.6万,4011214,392012,362569,https://weibo.com/u/5876627478,203,34,0,发布于 安徽,"#Jennie新歌# 
看到妮超全是做事切🍉刷流媒的帖子我真的感动哭[苦涩][苦涩]
妮粉真的真的好爱好爱妮[苦涩][苦涩] ​",Fri Oct 11 10:46:39 +0800 2024,暂无视频,9662153,287,0,0
电视剧长相思,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/e077c6d0ly8hr0kdm0zebj20e80e874v.jpg?KID=imgbed,tva&Expires=1728626842&ssig=p9nMo1sU0f",8776.9万,67111407,16233054,4424908,https://weibo.com/u/3765946064,248,35,9,暂无地区信息,#2024微博视界大会官宣# 笃行致远，向新出发。推荐你心中的年度剧综作品，#长相思# 约您一起期待#微博视界大会#  明天见 ​,Fri Oct 11 10:23:20 +0800 2024,暂无视频,3069304,583,13,1041295
陌上蔷薇的瓜主日记,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/95a9025dly8hkvuxcqi6fj20e80e8q3z.jpg?KID=imgbed,tva&Expires=1728626842&ssig=Gbt%2B0dF0ed",444.8万,3731860,206416,510081,https://weibo.com/u/2510881373,270,40,17,发布于 广西,"#莲花楼获金瞳奖最具口碑原创剧集#
播完一年多的大爆剧成毅武侠莲花楼又拿奖啦👍
最具口碑原创剧集🏆成毅《莲花楼》☝！
最具商业价值成毅莲花楼IP联名银奖🏆☝
2023年播完的剧又拿了2024金瞳奖，长尾效应长到天崩地裂海枯石烂，绝绝子👍！
金瞳奖是业内最具权威性和影响力的奖项之一，含金量 ​",Fri Oct 11 10:03:33 +0800 2024,暂无视频,2830186,379,0,0
